Year,Trial,Cultivar,State,TMT,Rep,Orig_tmt,DOY,Spikes,Plants,Disease_Control,tResponse_ratio,MOA,Program,First_MOA,Second_MOA,Treat
2004,11,Galena,Washington,11B,3,B,174,0,8,0.333333333,-1.098612289,P07,.,.,.,Treated
2004,11,Galena,Washington,11C,1,C,174,0.71429,8,0.728572543,-0.31666808,11_7,.,.,.,Treated
2004,11,Galena,Washington,11C,2,C,174,0.375,8,0.749997857,-0.28768493,11_7,.,.,.,Treated
2004,11,Galena,Washington,11C,3,C,174,0.16667,8,0.444446667,-0.810925216,11_7,.,.,.,Treated
2004,11,Galena,Washington,11D,1,D,174,0,8,0.2999994,-1.203974804,11,.,.,.,Treated
2004,11,Galena,Washington,11D,2,D,174,0.66667,8,1,0,11,.,.,.,Treated
2004,11,Galena,Washington,11D,3,D,174,0.28571,8,0.523806667,-0.646632619,11,.,.,.,Treated
2004,11,Galena,Washington,11E,1,E,174,0.57143,8,0.642856714,-0.441833419,11,.,.,.,Treated
2004,11,Galena,Washington,11E,2,E,174,0.625,8,0.964282959,-0.036370501,11,.,.,.,Treated
2004,11,Galena,Washington,11E,3,E,174,0.28571,8,0.523806667,-0.646632619,11,.,.,.,Treated
2004,11,Galena,Washington,11F,1,F,174,0.14286,8,0.385715229,-0.952655932,.,33_27_11_M01,27_11_M01,33,Treated
2004,11,Galena,Washington,11F,2,F,174,0.28571,8,0.67346379,-0.395321048,.,33_27_11_M02,27_11_M01,33,Treated
2004,11,Galena,Washington,11F,3,F,174,0.14286,8,0.428573333,-0.847293416,.,33_27_11_M03,27_11_M01,33,Treated
2004,11,Galena,Washington,11G,1,G,174,0.125,8,0.37499925,-0.980831253,.,33_27_11_M05,27_11_M01,33,Treated
2004,11,Galena,Washington,11G,2,G,174,0.125,8,0.535712755,-0.624157166,.,33_27_11_M06,27_11_M01,33,Treated
2004,11,Galena,Washington,11G,3,G,174,0,8,0.333333333,-1.098612289,.,33_27_11_M07,27_11_M01,33,Treated
2004,11,Galena,Washington,11H,1,H,174,0.14286,8,0.385715229,-0.952655932,.,27_11_M01,27_11,M01,Treated
2004,11,Galena,Washington,11H,2,H,174,0,8,0.428570204,-0.847300718,.,27_11_M01,27_11,M01,Treated
2004,11,Galena,Washington,11H,3,H,174,0.16667,8,0.444446667,-0.810925216,.,27_11_M01,27_11,M01,Treated
2005,12,Galena,Washington,12A,1,A,166,0,8,0.8,-0.223143551,43,.,.,.,Treated
2005,12,Galena,Washington,12A,2,A,166,0,8,0.285714286,-1.252762968,43,.,.,.,Treated
2005,12,Galena,Washington,12A,3,A,166,0.125,8,0.714285714,-0.336472237,43,.,.,.,Treated
2005,12,Galena,Washington,12A,4,A,166,0.125,8,0.138888889,-1.974081026,43,.,.,.,Treated
2005,12,Galena,Washington,12B,1,B,166,0,8,0.8,-0.223143551,43,.,.,.,Treated
2005,12,Galena,Washington,12B,2,B,166,0.25,8,0.428571429,-0.84729786,43,.,.,.,Treated
2005,12,Galena,Washington,12B,3,B,166,0,8,0.571428571,-0.559615788,43,.,.,.,Treated
2005,12,Galena,Washington,12B,4,B,166,0,8,0.111111111,-2.197224577,43,.,.,.,Treated
2005,12,Galena,Washington,12C,1,C,166,0,8,0.8,-0.223143551,43_33,.,.,.,Treated
2005,12,Galena,Washington,12C,2,C,166,0,8,0.285714286,-1.252762968,43_33,.,.,.,Treated
2005,12,Galena,Washington,12C,3,C,166,0,8,0.571428571,-0.559615788,43_33,.,.,.,Treated
2005,12,Galena,Washington,12C,4,C,166,0,8,0.111111111,-2.197224577,43_33,.,.,.,Treated
2005,12,Galena,Washington,12D,1,D,166,0.125,8,1,0,40,.,.,.,Treated
2005,12,Galena,Washington,12D,2,D,166,0.125,8,0.357142857,-1.029619417,40,.,.,.,Treated
2005,12,Galena,Washington,12D,3,D,166,0,8,0.571428571,-0.559615788,40,.,.,.,Treated
2005,12,Galena,Washington,12D,4,D,166,0.5,8,0.222222222,-1.504077397,40,.,.,.,Treated
2005,12,Galena,Washington,12E,1,E,166,0.125,8,1,0,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12E,2,E,166,0.25,8,0.428571429,-0.84729786,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12E,3,E,166,0.125,8,0.714285714,-0.336472237,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12E,4,E,166,0.25,8,0.166666667,-1.791759469,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12F,1,F,166,0,8,0.8,-0.223143551,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12F,2,F,166,0.25,8,0.428571429,-0.84729786,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12F,3,F,166,0.125,8,0.714285714,-0.336472237,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12F,4,F,166,0.25,8,0.166666667,-1.791759469,33_NC,.,.,.,Treated
2005,12,Galena,Washington,12G,1,G,166,0.125,8,1,0,P07,.,.,.,Treated
2005,12,Galena,Washington,12G,2,G,166,0.125,8,0.357142857,-1.029619417,P07,.,.,.,Treated
2005,12,Galena,Washington,12G,3,G,166,0,8,0.571428571,-0.559615788,P07,.,.,.,Treated
2005,12,Galena,Washington,12G,4,G,166,0,8,0.111111111,-2.197224577,P07,.,.,.,Treated
2005,12,Galena,Washington,12K,1,H,166,0.125,8,1,0,Non-treated,Non-treated,.,.,Treated
2005,12,Galena,Washington,12K,2,H,166,1.25,8,1,0,Non-treated,Non-treated,.,.,Treated
2005,12,Galena,Washington,12K,3,H,166,0.375,8,1,0,Non-treated,Non-treated,.,.,Treated
2005,12,Galena,Washington,12K,4,H,166,4,8,1,0,Non-treated,Non-treated,.,.,Treated
2006,13,Galena,Washington,13A,1,A,167,1.875,8,1,0,Non-treated,Non-treated,.,.,Treated
2006,13,Galena,Washington,13A,2,A,167,2.875,8,1,0,Non-treated,Non-treated,.,.,Treated
2006,13,Galena,Washington,13A,3,A,167,5.75,8,1,0,Non-treated,Non-treated,.,.,Treated
2006,13,Galena,Washington,13A,4,A,167,1.75,8,1,0,Non-treated,Non-treated,.,.,Treated
2006,13,Galena,Washington,13B,1,B,167,0.125,8,0.263157895,-1.335001067,P07,.,.,.,Non-treated
2006,13,Galena,Washington,13B,2,B,167,0.25,8,0.222222222,-1.504077397,P07,.,.,.,Non-treated
2006,13,Galena,Washington,13B,3,B,167,0,8,0.08,-2.525728644,P07,.,.,.,Non-treated
2006,13,Galena,Washington,13B,4,B,167,0.125,8,0.277777778,-1.280933845,P07,.,.,.,Non-treated
2006,13,Galena,Washington,13C,1,C,167,0,8,0.210526316,-1.558144618,21,.,.,.,Non-treated
2006,13,Galena,Washington,13C,2,C,167,0.125,8,0.185185185,-1.686398954,21,.,.,.,Non-treated
2006,13,Galena,Washington,13C,3,C,167,0.125,8,0.1,-2.302585093,21,.,.,.,Non-treated
2006,13,Galena,Washington,13C,4,C,167,0.625,8,0.5,-0.693147181,21,.,.,.,Non-treated
2006,13,Galena,Washington,13D,1,D,167,0.125,8,0.263157895,-1.335001067,21,.,.,.,Non-treated
2006,13,Galena,Washington,13D,2,D,167,0.25,8,0.222222222,-1.504077397,21,.,.,.,Non-treated
2006,13,Galena,Washington,13D,3,D,167,0,8,0.08,-2.525728644,21,.,.,.,Non-treated
2006,13,Galena,Washington,13D,4,D,167,0,8,0.222222222,-1.504077397,21,.,.,.,Non-treated
2006,13,Galena,Washington,13E,1,E,167,0.125,8,0.263157895,-1.335001067,.,.,.,.,Non-treated
2006,13,Galena,Washington,13E,2,E,167,0.5,8,0.296296296,-1.216395324,.,.,.,.,Non-treated
2006,13,Galena,Washington,13E,3,E,167,0,8,0.08,-2.525728644,.,.,.,.,Non-treated
2006,13,Galena,Washington,13E,4,E,167,0.125,8,0.277777778,-1.280933845,.,.,.,.,Non-treated
2006,13,Galena,Washington,13F,1,F,167,0.125,8,0.263157895,-1.335001067,.,.,.,.,Treated
2006,13,Galena,Washington,13F,2,F,167,0.125,8,0.185185185,-1.686398954,.,.,.,.,Treated
2006,13,Galena,Washington,13F,3,F,167,0.375,8,0.14,-1.966112856,.,.,.,.,Treated
2006,13,Galena,Washington,13F,4,F,167,0,8,0.222222222,-1.504077397,.,.,.,.,Treated
2006,13,Galena,Washington,13G,1,G,167,0,8,0.210526316,-1.558144618,40_33,.,.,.,Treated
2006,13,Galena,Washington,13G,2,G,167,0.25,8,0.222222222,-1.504077397,40_33,.,.,.,Treated
2006,13,Galena,Washington,13G,3,G,167,0.25,8,0.12,-2.120263536,40_33,.,.,.,Treated
2006,13,Galena,Washington,13G,4,G,167,0,8,0.222222222,-1.504077397,40_33,.,.,.,Treated
2007,14,Galena,Washington,14A,1,A,163,0.125,8,1,0,Non-treated,Non-treated,.,.,Treated
2007,14,Galena,Washington,14A,2,A,163,0.42857,8,1,0,Non-treated,Non-treated,.,.,Treated
2007,14,Galena,Washington,14A,3,A,163,0.25,8,1,0,Non-treated,Non-treated,.,.,Treated
2007,14,Galena,Washington,14A,4,A,163,1,8,1,0,Non-treated,Non-treated,.,.,Treated
2007,14,Galena,Washington,14B,1,B,163,0,8,0.8,-0.223143551,P07,.,.,.,Treated
2007,14,Galena,Washington,14B,2,B,163,0,8,0.538462367,-0.61903767,P07,.,.,.,Treated
2007,14,Galena,Washington,14B,3,B,163,0,8,0.666666667,-0.405465108,P07,.,.,.,Treated
2007,14,Galena,Washington,14B,4,B,163,0.125,8,0.416666667,-0.875468737,P07,.,.,.,Treated
2007,14,Galena,Washington,14C,1,C,163,0.25,8,1.2,0.182321557,43,.,.,.,Treated
2007,14,Galena,Washington,14C,2,C,163,0.14286,8,0.692311834,-0.367718797,43,.,.,.,Treated
2007,14,Galena,Washington,14C,3,C,163,0.14286,8,0.857146667,-0.154146235,43,.,.,.,Treated
2007,14,Galena,Washington,14C,4,C,163,0.125,8,0.416666667,-0.875468737,43,.,.,.,Treated
2007,14,Galena,Washington,14D,1,D,163,0.375,8,1.4,0.336472237,43,.,.,.,Treated
2007,14,Galena,Washington,14D,2,D,163,0.14286,8,0.692311834,-0.367718797,43,.,.,.,Treated
2007,14,Galena,Washington,14D,3,D,163,0,8,0.666666667,-0.405465108,43,.,.,.,Treated
2007,14,Galena,Washington,14D,4,D,163,0.375,8,0.583333333,-0.538996501,43,.,.,.,Treated
2007,14,Galena,Washington,14E,1,E,163,0,8,0.8,-0.223143551,43,.,.,.,Non-treated
2007,14,Galena,Washington,14E,2,E,163,0,8,0.538462367,-0.61903767,43,.,.,.,Non-treated
2007,14,Galena,Washington,14E,3,E,163,0,8,0.666666667,-0.405465108,43,.,.,.,Non-treated
2007,14,Galena,Washington,14E,4,E,163,0.125,8,0.416666667,-0.875468737,43,.,.,.,Non-treated
2007,14,Galena,Washington,14F,1,F,163,0.125,8,1,0,43,.,.,.,Treated
2007,14,Galena,Washington,14F,2,F,163,0,8,0.538462367,-0.61903767,43,.,.,.,Treated
2007,14,Galena,Washington,14F,3,F,163,0,8,0.666666667,-0.405465108,43,.,.,.,Treated
2007,14,Galena,Washington,14F,4,F,163,0,8,0.333333333,-1.098612289,43,.,.,.,Treated
2007,14,Galena,Washington,14G,1,G,163,0.375,8,1.4,0.336472237,43_33,.,.,.,Treated
2007,14,Galena,Washington,14G,2,G,163,0,8,0.538462367,-0.61903767,43_33,.,.,.,Treated
2007,14,Galena,Washington,14G,3,G,163,0,8,0.666666667,-0.405465108,43_33,.,.,.,Treated
2007,14,Galena,Washington,14G,4,G,163,0,8,0.333333333,-1.098612289,43_33,.,.,.,Treated
2007,14,Galena,Washington,14H,1,H,163,0.14286,8,1.028576,0.028175321,40,.,.,.,Treated
2007,14,Galena,Washington,14H,2,H,163,0,8,0.538462367,-0.61903767,40,.,.,.,Treated
2007,14,Galena,Washington,14H,3,H,163,0,8,0.666666667,-0.405465108,40,.,.,.,Treated
2007,14,Galena,Washington,14H,4,H,163,0,8,0.333333333,-1.098612289,40,.,.,.,Treated
2007,14,Galena,Washington,14I,1,I,163,0,8,0.8,-0.223143551,21,.,.,.,Treated
2007,14,Galena,Washington,14I,2,I,163,0,8,0.538462367,-0.61903767,21,.,.,.,Treated
2007,14,Galena,Washington,14I,3,I,163,0.14286,8,0.857146667,-0.154146235,21,.,.,.,Treated
2007,14,Galena,Washington,14I,4,I,163,0.125,8,0.416666667,-0.875468737,21,.,.,.,Treated
2007,14,Galena,Washington,14J,1,J,163,0.375,8,1.4,0.336472237,11,.,.,.,Treated
2007,14,Galena,Washington,14J,2,J,163,0,8,0.538462367,-0.61903767,11,.,.,.,Treated
2007,14,Galena,Washington,14J,3,J,163,0,8,0.666666667,-0.405465108,11,.,.,.,Treated
2007,14,Galena,Washington,14J,4,J,163,0.25,8,0.5,-0.693147181,11,.,.,.,Treated
2007,15,Nugget,Oregon,15A,1,A,152,29,6,1,0,Non-treated,Non-treated,.,.,Treated
2007,15,Nugget,Oregon,15A,2,A,152,46.3333,6,1,0,Non-treated,Non-treated,.,.,Treated
2007,15,Nugget,Oregon,15A,3,A,152,14.5,6,1,0,Non-treated,Non-treated,.,.,Treated
2007,15,Nugget,Oregon,15B,1,B,152,0.1666,6,0.02259661,-3.789955376,.,33_27_11_M01,27_M01,33,Treated
2007,15,Nugget,Oregon,15B,2,B,152,1,6,0.032028493,-3.44112938,.,33_27_11_M01,27_M01,33,Treated
2007,15,Nugget,Oregon,15B,3,B,152,3.6666,6,0.277773333,-1.280949846,.,33_27_11_M01,27_M01,33,Treated
2007,15,Nugget,Oregon,15C,1,C,152,2.5,6,0.101694915,-2.285777975,.,33_27_11_M01,27_M01,33,Treated
2007,15,Nugget,Oregon,15C,2,C,152,0.2,6,0.01494663,-4.203269432,.,33_27_11_M01,27_M01,33,Treated
2007,15,Nugget,Oregon,15C,3,C,152,3.6666,6,0.277773333,-1.280949846,.,33_27_11_M01,27_M01,33,Treated
2007,15,Nugget,Oregon,15D,1,D,152,0,6,0.016949153,-4.077537444,.,33_27_11_M01,M01,27_M01,Treated
2007,15,Nugget,Oregon,15D,2,D,152,0.25,6,0.016014246,-4.134276561,.,33_27_11_M01,M01,27_M01,Treated
2007,15,Nugget,Oregon,15D,3,D,152,0.75,6,0.083333333,-2.48490665,.,33_27_11_M01,M01,27_M01,Treated
2007,15,Nugget,Oregon,15E,1,E,152,2.6666,6,0.107342373,-2.231731806,.,33_27_11_M01,33,27_M01,Treated
2007,15,Nugget,Oregon,15E,2,E,152,1.8333,6,0.049821388,-2.999310914,.,33_27_11_M01,33,27_M01,Treated
2007,15,Nugget,Oregon,15E,3,E,152,0.5,6,0.066666667,-2.708050201,.,33_27_11_M01,33,27_M01,Treated
2008,16,Nugget,Oregon,16A,2,A,164,8.75,4,1,0,Non-treated,Non-treated,.,.,Treated
2008,16,Nugget,Oregon,16A,3,A,164,4.5,4,1,0,Non-treated,Non-treated,.,.,Non-treated
2008,16,Nugget,Oregon,16B,2,B,164,0,4,0.054054054,-2.917770732,.,33_27_11_M01,27_M01,33,Non-treated
2008,16,Nugget,Oregon,16B,3,B,164,0,4,0.1,-2.302585093,.,33_27_11_M01,27_M01,33,Non-treated
2008,16,Nugget,Oregon,16C,2,C,164,0,4,0.054054054,-2.917770732,.,33_27_11_M01,27_M01,33,Treated
2008,16,Nugget,Oregon,16C,3,C,164,0.75,4,0.25,-1.386294361,.,33_27_11_M01,27_M01,33,Treated
2008,16,Nugget,Oregon,16D,2,D,164,0.3333,3,0.090086486,-2.406985109,.,33_27_11_M01,M01,27_M01,Treated
2008,16,Nugget,Oregon,16D,3,D,164,0,4,0.1,-2.302585093,.,33_27_11_M01,M01,27_M01,Treated
2008,16,Nugget,Oregon,16E,2,E,164,0,4,0.054054054,-2.917770732,.,33_27_11_M01,33,27_M01,Treated
2008,16,Nugget,Oregon,16E,3,E,164,0,4,0.1,-2.302585093,.,33_27_11_M01,33,27_M01,Treated
2008,17,Galena,Washington,17A,1,A,162,1.1111,9,1,0,Non-treated,Non-treated,.,.,Treated
2008,17,Galena,Washington,17A,2,A,162,1.4444,9,1,0,Non-treated,Non-treated,.,.,Treated
2008,17,Galena,Washington,17A,3,A,162,1.2,9,1,0,Non-treated,Non-treated,.,.,Treated
2008,17,Galena,Washington,17A,4,A,162,1.8,9,1,0,Non-treated,Non-treated,.,.,Treated
2008,17,Galena,Washington,17B,1,B,162,0,9,0.310346968,-1.170064356,P07,.,.,.,Treated
2008,17,Galena,Washington,17B,2,B,162,0,9,0.257148735,-1.358100627,P07,.,.,.,Treated
2008,17,Galena,Washington,17B,3,B,162,0,9,0.294117647,-1.223775432,P07,.,.,.,Non-treated
2008,17,Galena,Washington,17B,4,B,162,1.1111,9,0.700478261,-0.355991947,P07,.,.,.,Non-treated
2008,17,Galena,Washington,17C,1,C,162,0.1111,9,0.379306064,-0.969411843,40,.,.,.,Non-treated
2008,17,Galena,Washington,17C,2,C,162,0.1111,9,0.314287184,-1.157448113,40,.,.,.,Treated
2008,17,Galena,Washington,17C,3,C,162,0,9,0.294117647,-1.223775432,40,.,.,.,Treated
2008,17,Galena,Washington,17C,4,C,162,0.3333,9,0.362304348,-1.015270681,40,.,.,.,Treated
2008,17,Galena,Washington,17D,1,D,162,0,9,0.310346968,-1.170064356,40,.,.,.,Treated
2008,17,Galena,Washington,17D,2,D,162,0.1111,9,0.314287184,-1.157448113,40,.,.,.,Treated
2008,17,Galena,Washington,17D,3,D,162,0.6666,9,0.686235294,-0.376534716,40,.,.,.,Treated
2008,17,Galena,Washington,17D,4,D,162,0.5555,9,0.458913043,-0.778894535,40,.,.,.,Treated
2008,17,Galena,Washington,17E,1,E,162,0.2222,9,0.44826516,-0.802370346,21,.,.,.,Treated
2008,17,Galena,Washington,17E,2,E,162,0.125,9,0.321435919,-1.134957075,21,.,.,.,Treated
2008,17,Galena,Washington,17E,3,E,162,0.2222,9,0.424823529,-0.856081421,21,.,.,.,Treated
2008,17,Galena,Washington,17E,4,E,162,1.1111,9,0.700478261,-0.355991947,21,.,.,.,Treated
2008,17,Galena,Washington,17F,1,F,162,0,9,0.310346968,-1.170064356,11,.,.,.,Treated
2008,17,Galena,Washington,17F,2,F,162,0.4444,9,0.48570253,-0.72215892,11,.,.,.,Non-treated
2008,17,Galena,Washington,17F,3,F,162,0,9,0.294117647,-1.223775432,11,.,.,.,Non-treated
2008,17,Galena,Washington,17F,4,F,162,0.5555,9,0.458913043,-0.778894535,11,.,.,.,Non-treated
2008,17,Galena,Washington,17G,1,G,162,1.3333,9,1.137918193,0.129200446,11_7,.,.,.,Non-treated
2008,17,Galena,Washington,17G,2,G,162,0.1111,9,0.314287184,-1.157448113,11_7,.,.,.,Treated
2008,17,Galena,Washington,17G,3,G,162,0.1111,9,0.359470588,-1.023122918,11_7,.,.,.,Treated
2008,17,Galena,Washington,17G,4,G,162,0.875,9,0.597826087,-0.514455392,11_7,.,.,.,Treated
2008,17,Galena,Washington,17H,1,H,162,0.7777,9,0.793060642,-0.231855589,40,.,.,.,Treated
2008,17,Galena,Washington,17H,2,H,162,0.5555,9,0.542840979,-0.610938858,40,.,.,.,Treated
2008,17,Galena,Washington,17H,3,H,162,0,9,0.294117647,-1.223775432,40,.,.,.,Treated
2008,17,Galena,Washington,17H,4,H,162,1.3333,9,0.797086957,-0.226791501,40,.,.,.,Treated
2009,18,Galena,Washington,18A,1,A,161,0.6666,9,1,0,Non-treated,Non-treated,.,.,Treated
2009,18,Galena,Washington,18A,2,A,161,2.2222,9,1,0,Non-treated,Non-treated,.,.,Treated
2009,18,Galena,Washington,18A,3,A,161,3.7777,9,1,0,Non-treated,Non-treated,.,.,Treated
2009,18,Galena,Washington,18A,4,A,161,1.7777,9,1,0,Non-treated,Non-treated,.,.,Treated
2009,18,Galena,Washington,18C,1,C,161,0,9,0.42859592,-0.847240716,P07,.,.,.,Treated
2009,18,Galena,Washington,18C,2,C,161,0.3333,9,0.306112703,-1.183801935,P07,.,.,.,Treated
2009,18,Galena,Washington,18C,3,C,161,0.25,9,0.175327863,-1.741097554,P07,.,.,.,Treated
2009,18,Galena,Washington,18C,4,C,161,0.1666,9,0.292663652,-1.228731275,P07,.,.,.,Treated
2009,18,Galena,Washington,18D,1,D,161,0,9,0.42859592,-0.847240716,40,.,.,.,Treated
2009,18,Galena,Washington,18D,2,D,161,0,9,0.183674969,-1.694587557,40,.,.,.,Treated
2009,18,Galena,Washington,18D,3,D,161,0.2222,9,0.168829044,-1.778868652,40,.,.,.,Treated
2009,18,Galena,Washington,18D,4,D,161,0.2222,9,0.317074242,-1.148619332,40,.,.,.,Treated
2009,18,Galena,Washington,18E,1,E,161,0.1111,9,0.523829933,-0.646588202,21,.,.,.,Treated
2009,18,Galena,Washington,18E,2,E,161,0.3333,9,0.306112703,-1.183801935,21,.,.,.,Treated
2009,18,Galena,Washington,18E,3,E,161,0.3333,9,0.194800944,-1.63577704,21,.,.,.,Treated
2009,18,Galena,Washington,18E,4,E,161,0,9,0.219519691,-1.516313342,21,.,.,.,Treated
2009,18,Galena,Washington,18F,1,F,161,0,9,0.42859592,-0.847240716,22,.,.,.,Treated
2009,18,Galena,Washington,18F,2,F,161,0.4444,9,0.346925281,-1.058645851,22,.,.,.,Treated
2009,18,Galena,Washington,18F,3,F,161,0.1111,9,0.142857143,-1.945910149,22,.,.,.,Treated
2009,18,Galena,Washington,18F,4,F,161,0,9,0.219519691,-1.516313342,22,.,.,.,Treated
2010,19,Galena,Washington,19A,1,A,158,3.7142,7,1,0,Non-treated,Non-treated,.,.,Treated
2010,19,Galena,Washington,19A,2,A,158,8.6666,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2010,19,Galena,Washington,19A,3,A,158,29.1428,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2010,19,Galena,Washington,19A,4,A,158,17.4285,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2010,19,Galena,Washington,19C,1,C,158,0.7142,7,0.288121114,-1.244374351,P07,.,.,.,Non-treated
2010,19,Galena,Washington,19C,2,C,158,0,7,0.054545851,-2.908713624,P07,.,.,.,Non-treated
2010,19,Galena,Washington,19C,3,C,158,0.2,7,0.023614503,-3.745894207,P07,.,.,.,Non-treated
2010,19,Galena,Washington,19C,4,C,158,0,7,0.027888557,-3.579538806,P07,.,.,.,Non-treated
2010,19,Galena,Washington,19D,1,D,158,5.5714,7,1.440700489,0.365129446,45_40,.,.,.,Non-treated
2010,19,Galena,Washington,19D,2,D,158,0,7,0.054545851,-2.908713624,45_40,.,.,.,Treated
2010,19,Galena,Washington,19D,3,D,158,0.5714,7,0.036143684,-3.320253058,45_40,.,.,.,Treated
2010,19,Galena,Washington,19D,4,D,158,1.5714,7,0.115536715,-2.158166918,45_40,.,.,.,Treated
2010,19,Galena,Washington,19E,1,E,158,1.3333,7,0.435029187,-0.832342154,45_40,.,.,.,Treated
2010,19,Galena,Washington,19E,2,E,158,0.4285,7,0.101291646,-2.289751341,45_40,.,.,.,Treated
2010,19,Galena,Washington,19E,3,E,158,0.1428,7,0.021684861,-3.831140908,45_40,.,.,.,Treated
2010,19,Galena,Washington,19E,4,E,158,0.5714,7,0.059759601,-2.817425421,45_40,.,.,.,Treated
2010,19,Galena,Washington,19F,1,F,158,0,7,0.118646481,-2.131606956,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19F,2,F,158,0.1428,7,0.070124146,-2.657488088,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19F,3,F,158,0.4285,7,0.031322952,-3.463404161,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19F,4,F,158,0,7,0.027888557,-3.579538806,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19G,1,G,158,0.2857,7,0.18644108,-1.679640014,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19G,2,G,158,0.2857,7,0.085713351,-2.456746682,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19G,3,G,158,0,7,0.016867502,-4.082366443,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19G,4,G,158,0,7,0.027888557,-3.579538806,.,45_40_33,45_40,33,Treated
2010,19,Galena,Washington,19H,1,H,158,0,7,0.118646481,-2.131606956,.,33_27_11_M01,33,27_11_M01,Treated
2010,19,Galena,Washington,19H,2,H,158,0.1428,7,0.070124146,-2.657488088,.,33_27_11_M01,33,27_11_M01,Non-treated
2010,19,Galena,Washington,19H,3,H,158,0,7,0.016867502,-4.082366443,.,33_27_11_M01,33,27_11_M01,Non-treated
2010,19,Galena,Washington,19H,4,H,158,0,7,0.027888557,-3.579538806,.,33_27_11_M01,33,27_11_M01,Non-treated
2010,19,Galena,Washington,19I,1,I,158,0.8571,7,0.322030279,-1.133109705,.,45_40_33,33,45_40,Non-treated
2010,19,Galena,Washington,19I,2,I,158,0.1428,7,0.070124146,-2.657488088,.,45_40_33,33,45_40,Non-treated
2010,19,Galena,Washington,19I,3,I,158,0,7,0.016867502,-4.082366443,.,45_40_33,33,45_40,Non-treated
2010,19,Galena,Washington,19I,4,I,158,0,7,0.027888557,-3.579538806,.,45_40_33,33,45_40,Non-treated
2010,19,Galena,Washington,19J,1,J,158,0.4285,7,0.220326515,-1.512644673,.,45_40_33,33,45_40,Non-treated
2010,19,Galena,Washington,19J,2,J,158,0,7,0.054545851,-2.908713624,.,45_40_33,33,45_40,Treated
2010,19,Galena,Washington,19J,3,J,158,0.2857,7,0.026505593,-3.630399502,.,45_40_33,33,45_40,Treated
2010,19,Galena,Washington,19J,4,J,158,0,7,0.027888557,-3.579538806,.,45_40_33,33,45_40,Treated
2010,19,Galena,Washington,19K,1,K,158,0.2857,7,0.18644108,-1.679640014,40,.,.,.,Treated
2010,19,Galena,Washington,19K,2,K,158,0.5714,7,0.11688085,-2.146600239,40,.,.,.,Treated
2010,19,Galena,Washington,19K,3,K,158,1,7,0.050602507,-2.983754155,40,.,.,.,Treated
2010,19,Galena,Washington,19K,4,K,158,0,7,0.027888557,-3.579538806,40,.,.,.,Treated
2011,20,Galena,Washington,20A,1,A,160/161,1.8333,7,1,0,Non-treated,Non-treated,.,.,Treated
2011,20,Galena,Washington,20A,2,A,160/161,2,7,1,0,Non-treated,Non-treated,.,.,Treated
2011,20,Galena,Washington,20A,3,A,160/161,2.1428,7,1,0,Non-treated,Non-treated,.,.,Treated
2011,20,Galena,Washington,20A,4,A,160/161,2.6,7,1,0,Non-treated,Non-treated,.,.,Treated
2011,20,Galena,Washington,20B,1,B,160/161,1,7,0.642866327,-0.441818466,P07,.,.,.,Treated
2011,20,Galena,Washington,20B,2,B,160/161,0.8571,7,0.54284,-0.610940662,P07,.,.,.,Treated
2011,20,Galena,Washington,20B,3,B,160/161,0.5714,7,0.40540336,-0.902872757,P07,.,.,.,Treated
2011,20,Galena,Washington,20B,4,B,160/161,0.5714,7,0.345612903,-1.062435907,P07,.,.,.,Treated
2011,20,Galena,Washington,20C,1,C,160/161,0.4,7,0.385719796,-0.95264409,43,.,.,.,Treated
2011,20,Galena,Washington,20C,2,C,160/161,0.2857,7,0.31428,-1.157470971,43,.,.,.,Treated
2011,20,Galena,Washington,20C,3,C,160/161,0.1428,7,0.243226881,-1.413760606,43,.,.,.,Treated
2011,20,Galena,Washington,20C,4,C,160/161,0.1428,7,0.207354839,-1.573323757,43,.,.,.,Treated
2011,20,Galena,Washington,20D,1,D,160/161,0.3333,7,0.357133673,-1.029645132,43,.,.,.,Treated
2011,20,Galena,Washington,20D,2,D,160/161,0.2857,7,0.31428,-1.157470971,43,.,.,.,Treated
2011,20,Galena,Washington,20D,3,D,160/161,0.5714,7,0.40540336,-0.902872757,43,.,.,.,Treated
2011,20,Galena,Washington,20D,4,D,160/161,0.1666,7,0.215032258,-1.536967225,43,.,.,.,Treated
