"Year","Trial","MOA","State","tResponse_ratio","Spikes","Rep","n","meanSpikes","Treat"
2021,37,"M1","Oregon",-0.224062151,35.7777,5,5,42.15548,"Treated"
2021,37,"Non-treated","Oregon",0,57.7777,1,5,58.22216,"Treated"
2021,37,"Non-treated","Oregon",0,66.3333,2,5,58.22216,"Treated"
2021,37,"Non-treated","Oregon",0,81.7777,3,5,58.22216,"Treated"
2021,37,"Non-treated","Oregon",0,40.3333,4,5,58.22216,"Treated"
2021,37,"Non-treated","Oregon",0,44.8888,5,5,58.22216,"Treated"
2021,38,"Non-treated","Oregon",0,2.1428,1,5,0.62854,"Treated"
2021,38,"Non-treated","Oregon",0,0.5714,2,5,0.62854,"Treated"
2021,38,"Non-treated","Oregon",0,0.2857,3,5,0.62854,"Treated"
2021,38,"Non-treated","Oregon",0,0.1428,5,5,0.62854,"Treated"
2021,38,"P07","Oregon",-1.413760606,0.1428,1,5,0.19998,"Treated"
2021,38,"P07","Oregon",-0.762113385,0,2,5,0.19998,"Treated"
2021,38,"P07","Oregon",0,0.2857,3,5,0.19998,"Treated"
2021,38,"P07","Oregon",-0.251225535,0,5,5,0.19998,"Treated"
2021,38,"U17","Oregon",-1.664986142,0,1,5,0,"Treated"
2021,38,"U17","Oregon",-0.762113385,0,2,5,0,"Treated"
2021,38,"U17","Oregon",-0.451966942,0,3,5,0,"Treated"
2021,38,"U17","Oregon",-0.251225535,0,5,5,0,"Treated"
2021,38,"49_4","Oregon",-1.664986142,0,1,10,0,"Treated"
2021,38,"49_4","Oregon",-0.762113385,0,2,10,0,"Treated"
2021,38,"49_4","Oregon",-0.451966942,0,3,10,0,"Treated"
2021,38,"49_4","Oregon",-0.251225535,0,5,10,0,"Treated"
2021,38,"49_4","Oregon",-1.664986142,0,1,10,0,"Treated"
2021,38,"49_4","Oregon",-0.762113385,0,2,10,0,"Treated"
2021,38,"49_4","Oregon",-0.451966942,0,3,10,0,"Treated"
2021,38,"49_4","Oregon",-0.251225535,0,5,10,0,"Treated"
2021,38,"4","Oregon",-1.664986142,0,1,5,0.05714,"Treated"
2021,38,"4","Oregon",-0.310146443,0.2857,2,5,0.05714,"Treated"
2021,38,"4","Oregon",-0.451966942,0,3,5,0.05714,"Treated"
2021,38,"4","Oregon",-0.251225535,0,5,5,0.05714,"Treated"
2021,38,"40","Oregon",-1.664986142,0,1,5,0.17142,"Treated"
2021,38,"40","Oregon",-0.310146443,0.2857,2,5,0.17142,"Treated"
2021,38,"40","Oregon",0.310146443,0.5714,3,5,0.17142,"Treated"
2021,38,"40","Oregon",-0.251225535,0,5,5,0.17142,"Treated"
2022,39,"Non-treated","Oregon",0,158.7777,1,5,102.3083,"Non-treated"
2022,39,"Non-treated","Oregon",0,78.2222,2,5,102.3083,"Non-treated"
2022,39,"Non-treated","Oregon",0,87.6666,3,5,102.3083,"Non-treated"
2022,39,"Non-treated","Oregon",0,101,4,5,102.3083,"Non-treated"
2022,39,"Non-treated","Oregon",0,85.875,5,5,102.3083,"Non-treated"
2022,39,"U17","Oregon",-0.834131133,68.6666,1,5,86.0444,"Treated"
2022,39,"U17","Oregon",0.346103679,110.7777,2,5,86.0444,"Treated"
2022,39,"U17","Oregon",0.113081639,98.2222,3,5,86.0444,"Treated"
2022,39,"U17","Oregon",-0.448239438,64.3333,4,5,86.0444,"Treated"
2022,39,"U17","Oregon",0.026811858,88.2222,5,5,86.0444,"Treated"
2022,39,"49_40","Oregon",-0.895408468,64.5555,1,5,54.91108,"Treated"
2022,39,"49_40","Oregon",-0.590613494,43.1111,2,5,54.91108,"Treated"
2022,39,"49_40","Oregon",-0.134702265,76.5555,3,5,54.91108,"Treated"
2022,39,"49_40","Oregon",-0.96364572,38.2222,4,5,54.91108,"Treated"
2022,39,"49_40","Oregon",-0.495771158,52.1111,5,5,54.91108,"Treated"
2022,39,"49_4","Oregon",-5.7637964,0,1,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-5.05907238,0,2,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-4.804681377,0.2222,3,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-5.112553466,0.1111,4,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-4.515903756,0.4444,5,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-5.7637964,0,1,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-5.05907238,0,2,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-5.172375387,0,3,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-5.313205979,0,4,10,0.09999,"Treated"
2022,39,"49_4","Oregon",-4.784151452,0.2222,5,10,0.09999,"Treated"
2022,39,"4","Oregon",-5.563143887,0.1111,1,5,0.1111,"Treated"
2022,39,"4","Oregon",-4.69137837,0.2222,2,5,0.1111,"Treated"
2022,39,"4","Oregon",-4.971722874,0.1111,3,5,0.1111,"Treated"
2022,39,"4","Oregon",-5.112553466,0.1111,4,5,0.1111,"Treated"
2022,39,"4","Oregon",-5.151845463,0,5,5,0.1111,"Treated"
2022,39,"40","Oregon",-0.606659031,86.3333,1,5,71.3333,"Treated"
2022,39,"40","Oregon",-0.536078009,45.5555,2,5,71.3333,"Treated"
2022,39,"40","Oregon",-0.075902516,81.2222,3,5,71.3333,"Treated"
2022,39,"40","Oregon",-0.330361291,72.4444,4,5,71.3333,"Treated"
2022,39,"40","Oregon",-0.187448192,71.1111,5,5,71.3333,"Treated"
2022,39,"M1","Oregon",0.105186339,176.4444,1,5,113.42218,"Treated"
2022,39,"M1","Oregon",0.467265426,125.1111,2,5,113.42218,"Treated"
2022,39,"M1","Oregon",-0.175914747,73.4444,3,5,113.42218,"Treated"
2022,39,"M1","Oregon",-0.052822075,95.7777,4,5,113.42218,"Treated"
2022,39,"M1","Oregon",0.114292661,96.3333,5,5,113.42218,"Treated"
2022,40,"Non-treated","Oregon",0,2.4,1,5,7.72,"Non-treated"
2022,40,"Non-treated","Oregon",0,4,2,5,7.72,"Non-treated"
2022,40,"Non-treated","Oregon",0,7.2,3,5,7.72,"Non-treated"
2022,40,"Non-treated","Oregon",0,19.6,4,5,7.72,"Non-treated"
2022,40,"Non-treated","Oregon",0,5.4,5,5,7.72,"Non-treated"
2022,40,"U17","Oregon",-0.534082486,1.2,1,5,1.8,"Treated"
2022,40,"U17","Oregon",-1.098612289,1,2,5,1.8,"Treated"
2022,40,"U17","Oregon",-1.299282984,1.6,3,5,1.8,"Treated"
2022,40,"U17","Oregon",-1.806797347,2.8,4,5,1.8,"Treated"
2022,40,"U17","Oregon",-0.710241614,2.4,5,5,1.8,"Treated"
2022,40,"49_40","Oregon",-1.757857918,0,1,5,0.12,"Treated"
2022,40,"49_40","Oregon",-2.197224577,0,2,5,0.12,"Treated"
2022,40,"49_40","Oregon",-2.146580845,0.4,3,5,0.12,"Treated"
2022,40,"49_40","Oregon",-3.693866996,0,4,5,0.12,"Treated"
2022,40,"49_40","Oregon",-2.131627295,0.2,5,5,0.12,"Treated"
2022,40,"49_4","Oregon",-1.170071253,0.4,1,10,1.82,"Treated"
2022,40,"49_4","Oregon",-0.587786665,2,2,10,1.82,"Treated"
2022,40,"49_4","Oregon",-2.734367509,0,3,10,1.82,"Treated"
2022,40,"49_4","Oregon",-1.747956847,3,4,10,1.82,"Treated"
2022,40,"49_4","Oregon",0.388370675,8.2,5,10,1.82,"Treated"
2022,40,"49_4","Oregon",-1.170071253,0.4,1,10,1.82,"Treated"
2022,40,"49_4","Oregon",-1.098612289,1,2,10,1.82,"Treated"
2022,40,"49_4","Oregon",-1.778856064,0.8,3,10,1.82,"Treated"
2022,40,"49_4","Oregon",-2.470091564,1.2,4,10,1.82,"Treated"
2022,40,"49_4","Oregon",-1.2443241,1.2,5,10,1.82,"Treated"
2022,40,"4","Oregon",-1.170071253,0.4,1,5,7.8,"Treated"
2022,40,"4","Oregon",-0.587786665,2,2,5,7.8,"Treated"
2022,40,"4","Oregon",1.045266308,21.4,3,5,7.8,"Treated"
2022,40,"4","Oregon",-2.738355551,0.8,4,5,7.8,"Treated"
2022,40,"4","Oregon",0.926408862,14.4,5,5,7.8,"Treated"
2022,40,"40","Oregon",-1.170071253,0.4,1,5,0.44,"Treated"
2022,40,"40","Oregon",-0.973449146,1.2,2,5,0.44,"Treated"
2022,40,"40","Oregon",-2.146580845,0.4,3,5,0.44,"Treated"
2022,40,"40","Oregon",-3.693866996,0,4,5,0.44,"Treated"
2022,40,"40","Oregon",-2.131627295,0.2,5,5,0.44,"Treated"
2023,41,"Non-treated","Oregon",0,16.6,1,5,25.24,"Treated"
2023,41,"Non-treated","Oregon",0,28.1,2,5,25.24,"Treated"
2023,41,"Non-treated","Oregon",0,22.3,3,5,25.24,"Treated"
2023,41,"Non-treated","Oregon",0,29.4,4,5,25.24,"Treated"
2023,41,"Non-treated","Oregon",0,29.8,5,5,25.24,"Treated"
2023,41,"BM","Oregon",0.403513888,25.1,1,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.457690369,44.7,2,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.396654478,33.4,3,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.13209907,25.7,4,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.086111692,27.3,5,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.716269598,34.5,1,30,25.9366666666667,"Non-treated"
2023,41,"BM","Oregon",0.013889112,28.5,2,30,25.9366666666667,"Non-treated"
2023,41,"BM","Oregon",0.354479553,32,3,30,25.9366666666667,"Non-treated"
2023,41,"BM","Oregon",-0.013468217,29,4,30,25.9366666666667,"Non-treated"
2023,41,"BM","Oregon",-1.01325244,10.5,5,30,25.9366666666667,"Non-treated"
2023,41,"BM","Oregon",0.663471412,32.7,1,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.365031539,40.7,2,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.080042708,24.2,3,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.335037859,41.3,4,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.531949255,17.3,5,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.278871443,22.1,1,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.30888428,20.5,2,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.233614851,28.3,3,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.496436886,17.7,4,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-1.225096436,8.4,5,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.363667979,24.1,1,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.30888428,20.5,2,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.233614851,28.3,3,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.05529864,31.1,4,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.885419068,12,5,30,25.9366666666667,"Treated"
2023,41,"M1","Oregon",0.105360516,18.5,1,5,23.14,"Treated"
2023,41,"M1","Oregon",-0.150660275,24.1,2,5,23.14,"Treated"
2023,41,"M1","Oregon",0.478737309,36.3,3,5,23.14,"Treated"
2023,41,"M1","Oregon",-0.4746969,18.1,4,5,23.14,"Treated"
2023,41,"M1","Oregon",-0.456237433,18.7,5,5,23.14,"Treated"
2023,41,"BM","Oregon",0.141540172,19.2,1,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.860201265,11.6,2,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",0.712691777,46,3,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.372567405,20.1,4,30,25.9366666666667,"Treated"
2023,41,"BM","Oregon",-0.329237743,21.3,5,30,25.9366666666667,"Treated"
2023,42,"Non-treated","Oregon",0,12.8,1,5,8.22,"Treated"
2023,42,"Non-treated","Oregon",0,4.5,2,5,8.22,"Treated"
2023,42,"Non-treated","Oregon",0,10.7,3,5,8.22,"Treated"
2023,42,"Non-treated","Oregon",0,5,4,5,8.22,"Treated"
2023,42,"Non-treated","Oregon",0,8.1,5,5,8.22,"Treated"
2023,42,"49_4","Oregon",-3.098589659,0.1,1,5,0.2,"Treated"
2023,42,"49_4","Oregon",-2.120263536,0.1,2,5,0.2,"Treated"
2023,42,"49_4","Oregon",-3.109060959,0,3,5,0.2,"Treated"
2023,42,"49_4","Oregon",-1.810108608,0.4,4,5,0.2,"Treated"
2023,42,"49_4","Oregon",-2.257122719,0.4,5,5,0.2,"Treated"
2023,43,"Non-treated","Oregon",0,11.4,1,5,15.52,"Treated"
2023,43,"Non-treated","Oregon",0,18.4,2,5,15.52,"Treated"
2023,43,"Non-treated","Oregon",0,14.5,3,5,15.52,"Treated"
2023,43,"Non-treated","Oregon",0,15,4,5,15.52,"Treated"
2023,43,"Non-treated","Oregon",0,18.3,5,5,15.52,"Treated"
2023,43,"49_4","Oregon",-0.125163143,10,1,10,6.01,"Treated"
2023,43,"49_4","Oregon",-1.391599413,4.2,2,10,6.01,"Treated"
2023,43,"49_4","Oregon",-0.653926467,7.3,3,10,6.01,"Treated"
2023,43,"49_4","Oregon",-0.823917412,6.3,4,10,6.01,"Treated"
2023,43,"49_4","Oregon",-1.062054693,6,5,10,6.01,"Treated"
2023,43,"49_4","Oregon",-1.041453875,3.7,1,10,6.01,"Treated"
2023,43,"49_4","Oregon",-1.164209571,5.4,2,10,6.01,"Treated"
2023,43,"49_4","Oregon",-1.678430784,2.3,3,10,6.01,"Treated"
2023,43,"49_4","Oregon",-0.809318612,6.4,4,10,6.01,"Treated"
2023,43,"49_4","Oregon",-0.736632292,8.5,5,10,6.01,"Treated"
2023,43,"4","Oregon",-1.643629277,1.8,1,5,3.98,"Treated"
2023,43,"4","Oregon",-1.052092273,6.1,2,5,3.98,"Treated"
2023,43,"4","Oregon",-1.678430784,2.3,3,5,3.98,"Treated"
2023,43,"4","Oregon",-0.577516998,8.2,4,5,3.98,"Treated"
2023,43,"4","Oregon",-2.240709689,1.5,5,5,3.98,"Treated"
2023,43,"40","Oregon",0.43036266,17.8,1,5,16.16,"Non-treated"
2023,43,"40","Oregon",-0.616774202,9.7,2,5,16.16,"Non-treated"
2023,43,"40","Oregon",0.032789823,15,3,5,16.16,"Non-treated"
2023,43,"40","Oregon",0.068562671,16.1,4,5,16.16,"Non-treated"
2023,43,"40","Oregon",0.188508055,22.2,5,5,16.16,"Non-treated"
2024,45,"11","Oregon",-1.373050706,0.85714,1,5,1.45714,"Treated"
2024,45,"11","Oregon",-1.913649372,1.42857,2,5,1.45714,"Treated"
2024,45,"11","Oregon",-0.682451667,2.85714,3,5,1.45714,"Treated"
2024,45,"11","Oregon",-2.061422673,0,4,5,1.45714,"Treated"
2024,45,"11","Oregon",-2.739970472,2.14285,5,5,1.45714,"Treated"
2024,45,"Non-treated","Oregon",0,4.85714,1,5,13.48571,"Treated"
2024,45,"Non-treated","Oregon",0,12.57142,2,5,13.48571,"Treated"
2024,45,"Non-treated","Oregon",0,6.14285,3,5,13.48571,"Treated"
2024,45,"Non-treated","Oregon",0,3.42857,4,5,13.48571,"Treated"
2024,45,"Non-treated","Oregon",0,40.42857,5,5,13.48571,"Treated"
2024,45,"U17","Oregon",-1.752539761,0.42857,1,5,2.142854,"Treated"
2024,45,"U17","Oregon",-1.317665199,3,2,5,2.142854,"Treated"
2024,45,"U17","Oregon",-0.421725209,3.85714,3,5,2.142854,"Treated"
2024,45,"U17","Oregon",-1.174124183,0.71428,4,5,2.142854,"Treated"
2024,45,"U17","Oregon",-2.54422497,2.71428,5,5,2.142854,"Treated"
2024,45,"43","Oregon",0.125162265,5.57142,1,10,4.628566,"Treated"
2024,45,"43","Oregon",-0.634774725,6.42857,2,10,4.628566,"Treated"
2024,45,"43","Oregon",0.523646878,10.71428,3,10,4.628566,"Treated"
2024,45,"43","Oregon",0.996612813,10.14285,4,10,4.628566,"Treated"
2024,45,"43","Oregon",-1.522572105,8.42857,5,10,4.628566,"Treated"
2024,45,"40","Oregon",-1.919597762,0.28571,1,5,0.657138,"Treated"
2024,45,"40","Oregon",-2.501443296,0.57142,2,5,0.657138,"Treated"
2024,45,"40","Oregon",-2.335384952,0.14285,3,5,0.657138,"Treated"
2024,45,"40","Oregon",-1.609443003,0.28571,4,5,0.657138,"Treated"
2024,45,"40","Oregon",-2.79553762,2,5,5,0.657138,"Treated"
2024,45,"43","Oregon",-1.181997712,1.14285,1,10,4.628566,"Treated"
2024,45,"43","Oregon",-2.073995629,1.14285,2,10,4.628566,"Treated"
2024,45,"43","Oregon",-1.69938978,0.71428,3,10,4.628566,"Treated"
2024,45,"43","Oregon",-0.871842954,1.14285,4,10,4.628566,"Treated"
2024,45,"43","Oregon",-3.406448808,0.85714,5,10,4.628566,"Treated"
2024,45,"49_4","Oregon",-1.919597762,0.28571,1,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-1.277661825,3.14285,2,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-1.39710855,1.14285,3,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-1.062895948,0.85714,4,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-2.207750955,4,5,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-0.820981231,1.85714,1,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-0.919027152,4.71428,2,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-0.977250356,2,3,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-0.788459397,1.28571,4,10,2.228568,"Treated"
2024,45,"49_4","Oregon",-2.459065384,3,5,10,2.228568,"Treated"
2024,45,"4","Oregon",-0.46734083,2.85714,1,5,2.228568,"Treated"
2024,45,"4","Oregon",-1.913649372,1.42857,2,5,2.228568,"Treated"
2024,45,"4","Oregon",-0.819026839,2.42857,3,5,2.228568,"Treated"
2024,45,"4","Oregon",-0.510826472,1.85714,4,5,2.228568,"Treated"
2024,45,"4","Oregon",-2.589688357,2.57142,5,5,2.228568,"Treated"
2024,45,"M1","Oregon",0.23638868,6.28571,1,5,8.314282,"Treated"
2024,45,"M1","Oregon",-0.655609237,6.28571,2,5,8.314282,"Treated"
2024,45,"M1","Oregon",1.299283942,23.85714,3,5,8.314282,"Treated"
2024,45,"M1","Oregon",-0.396417612,2.14285,4,5,8.314282,"Treated"
2024,45,"M1","Oregon",-2.459065384,3,5,5,8.314282,"Treated"
2024,46,"BM","Oregon",-3.055047804,2,1,10,16.32219,"Treated"
2024,46,"BM","Oregon",-2.085027437,3.2222,2,10,16.32219,"Treated"
2024,46,"BM","Oregon",-0.602996084,14,3,10,16.32219,"Treated"
2024,46,"BM","Oregon",-2.212342804,3.5555,4,10,16.32219,"Treated"
2024,46,"BM","Oregon",-0.709160425,4.6666,5,10,16.32219,"Treated"
2024,46,"49_4","Oregon",-0.62583006,27.875,1,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-0.440393341,18.7777,2,20,6.238865,"Treated"
2024,46,"49_4","Oregon",0.012498921,26.3333,3,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-1.723666734,6.1111,4,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-0.445959775,6.2222,5,20,6.238865,"Treated"
2024,46,"BM","Oregon",-0.214022698,42.3333,1,10,16.32219,"Treated"
2024,46,"BM","Oregon",0.473014264,47.5555,2,10,16.32219,"Treated"
2024,46,"BM","Oregon",-0.529162533,15.1111,3,10,16.32219,"Treated"
2024,46,"BM","Oregon",-0.570545481,20.4444,4,10,16.32219,"Treated"
2024,46,"BM","Oregon",0.031249467,10.3333,5,10,16.32219,"Treated"
2024,46,"Non-treated","Oregon",0,52.5555,1,5,30.91108,"Treated"
2024,46,"Non-treated","Oregon",0,29.4444,2,5,30.91108,"Treated"
2024,46,"Non-treated","Oregon",0,26,3,5,30.91108,"Treated"
2024,46,"Non-treated","Oregon",0,36.5555,4,5,30.91108,"Treated"
2024,46,"Non-treated","Oregon",0,10,5,5,30.91108,"Treated"
2024,46,"49_4","Oregon",-3.565873427,1,1,20,6.238865,"Non-treated"
2024,46,"49_4","Oregon",-2.576176167,1.7777,2,20,6.238865,"Non-treated"
2024,46,"49_4","Oregon",-2.275704356,2.2222,3,20,6.238865,"Non-treated"
2024,46,"49_4","Oregon",-3.206951681,1,4,20,6.238865,"Non-treated"
2024,46,"49_4","Oregon",-1.63085613,1.5555,5,20,6.238865,"Non-treated"
2024,46,"49_4","Oregon",-3.917323947,0.5555,1,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-4.092489509,0,2,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-3.970291914,0,3,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-4.305563969,0,4,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-3.044522438,0,5,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-1.884983448,7.5555,1,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-0.838679067,12.4444,2,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-1.388394678,6.1111,3,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-2.6526452,2.1111,4,20,6.238865,"Treated"
2024,46,"49_4","Oregon",-1.063520969,3.125,5,20,6.238865,"Treated"
2024,46,"43","Oregon",-2.419063743,4.2222,1,10,18.32081,"Treated"
2024,46,"43","Oregon",-0.326135257,21.1111,2,10,18.32081,"Treated"
2024,46,"43","Oregon",-1.279048831,6.875,3,10,18.32081,"Treated"
2024,46,"43","Oregon",-1.907668697,5,4,10,18.32081,"Treated"
2024,46,"43","Oregon",-1.435084525,2,5,10,18.32081,"Treated"
2024,46,"43","Oregon",-0.370987062,36.1111,1,10,18.32081,"Treated"
2024,46,"43","Oregon",0.25707075,38.2222,2,10,18.32081,"Treated"
2024,46,"43","Oregon",0.304828567,35.4444,3,10,18.32081,"Treated"
2024,46,"43","Oregon",-0.395767441,24.4444,4,10,18.32081,"Treated"
2024,46,"43","Oregon",-0.021398758,9.7777,5,10,18.32081,"Treated"
2008,16,"Non-treated","Oregon",0,0,1,3,4.41666666666667,"Treated"
2018,29,"Non-treated","Oregon",0,0,2,4,0,"Treated"
2018,29,"Non-treated","Oregon",0,0,3,4,0,"Treated"
2018,29,"Non-treated","Oregon",0,0,4,4,0,"Treated"
2018,29,"Non-treated","Oregon",0,0,5,4,0,"Treated"
2018,29,"P07","Oregon",0,0,2,20,0,"Treated"
2018,29,"P07","Oregon",0,0,3,20,0,"Treated"
2018,29,"P07","Oregon",0,0,4,20,0,"Treated"
2018,29,"P07","Oregon",0,0,5,20,0,"Treated"
2018,29,"P07","Oregon",0,0,2,20,0,"Treated"
2018,29,"P07","Oregon",0,0,3,20,0,"Treated"
2018,29,"P07","Oregon",0,0,4,20,0,"Treated"
2018,29,"P07","Oregon",0,0,5,20,0,"Treated"
2018,29,"P07","Oregon",0,0,2,20,0,"Treated"
2018,29,"P07","Oregon",0,0,3,20,0,"Treated"
2018,29,"P07","Oregon",0,0,4,20,0,"Treated"
2018,29,"P07","Oregon",0,0,5,20,0,"Treated"
2018,29,"43","Oregon",0,0,2,4,0,"Treated"
2018,29,"43","Oregon",0,0,3,4,0,"Treated"
2018,29,"43","Oregon",0,0,4,4,0,"Treated"
2018,29,"43","Oregon",0,0,5,4,0,"Treated"
2018,29,"49_40","Oregon",0,0,2,4,0,"Treated"
2018,29,"49_40","Oregon",0,0,3,4,0,"Treated"
2018,29,"49_40","Oregon",0,0,4,4,0,"Treated"
2018,29,"49_40","Oregon",0,0,5,4,0,"Treated"
2018,29,"P07","Oregon",0,0,2,20,0,"Treated"
2018,29,"P07","Oregon",0,0,3,20,0,"Treated"
2018,29,"P07","Oregon",0,0,4,20,0,"Treated"
2018,29,"P07","Oregon",0,0,5,20,0,"Treated"
2018,29,"P07","Oregon",0,0,2,20,0,"Treated"
2018,29,"P07","Oregon",0,0,3,20,0,"Treated"
2018,29,"P07","Oregon",0,0,4,20,0,"Treated"
2018,29,"P07","Oregon",0,0,5,20,0,"Treated"
2019,34,"Non-treated","Oregon",0,0,4,5,0.11426,"Treated"
2019,34,"Non-treated","Oregon",0,0,5,5,0.11426,"Treated"
2021,38,"Non-treated","Oregon",0,0,4,5,0.62854,"Non-treated"
2021,38,"P07","Oregon",0.762113385,0.5714,4,5,0.19998,"Treated"
2021,38,"U17","Oregon",0,0,4,5,0,"Treated"
2021,38,"49_4","Oregon",0,0,4,10,0,"Treated"
2021,38,"49_4","Oregon",0,0,4,10,0,"Treated"
2021,38,"4","Oregon",0,0,4,5,0.05714,"Treated"
2021,38,"40","Oregon",0,0,4,5,0.17142,"Treated"
2023,44,"Non-treated","Oregon",0,0,1,5,0,"Treated"
2023,44,"Non-treated","Oregon",0,0,2,5,0,"Treated"
2023,44,"Non-treated","Oregon",0,0,3,5,0,"Treated"
2023,44,"Non-treated","Oregon",0,0,4,5,0,"Treated"
2023,44,"Non-treated","Oregon",0,0,5,5,0,"Treated"
2023,44,"40","Oregon",0,0,1,5,0.02857,"Treated"
2023,44,"40","Oregon",0,0,2,5,0.02857,"Treated"
2023,44,"40","Oregon",0,0,3,5,0.02857,"Treated"
2023,44,"40","Oregon",0,0,4,5,0.02857,"Treated"
2023,44,"40","Oregon",0.251303317,0.14285,5,5,0.02857,"Treated"
2023,44,"43","Oregon",0,0,1,10,0.057141,"Treated"
2023,44,"43","Oregon",0.251303317,0.14285,2,10,0.057141,"Treated"
2023,44,"43","Oregon",0,0,3,10,0.057141,"Treated"
2023,44,"43","Oregon",0,0,4,10,0.057141,"Treated"
2023,44,"43","Oregon",0,0,5,10,0.057141,"Treated"
2023,44,"U17","Oregon",0,0,1,10,0.085712,"Treated"
2023,44,"U17","Oregon",0,0,2,10,0.085712,"Treated"
2023,44,"U17","Oregon",0,0,3,10,0.085712,"Treated"
2023,44,"U17","Oregon",0,0,4,10,0.085712,"Treated"
2023,44,"U17","Oregon",0.762132052,0.57142,5,10,0.085712,"Treated"
2023,44,"U17","Oregon",0,0,1,10,0.085712,"Treated"
2023,44,"U17","Oregon",0,0,2,10,0.085712,"Treated"
2023,44,"U17","Oregon",0,0,3,10,0.085712,"Treated"
2023,44,"U17","Oregon",0.251303317,0.14285,4,10,0.085712,"Treated"
2023,44,"U17","Oregon",0.251303317,0.14285,5,10,0.085712,"Treated"
2023,44,"P07","Oregon",0.251303317,0.14285,1,5,0.05714,"Treated"
2023,44,"P07","Oregon",0,0,2,5,0.05714,"Treated"
2023,44,"P07","Oregon",0,0,3,5,0.05714,"Treated"
2023,44,"P07","Oregon",0.251303317,0.14285,4,5,0.05714,"Treated"
2023,44,"P07","Oregon",0,0,5,5,0.05714,"Treated"
2023,44,"43","Oregon",0,0,1,10,0.057141,"Treated"
2023,44,"43","Oregon",0,0,2,10,0.057141,"Treated"
2023,44,"43","Oregon",0,0,3,10,0.057141,"Treated"
2023,44,"43","Oregon",0.251303317,0.14285,4,10,0.057141,"Treated"
2023,44,"43","Oregon",0.451979669,0.28571,5,10,0.057141,"Treated"
2023,44,"49_4","Oregon",0,0,1,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,2,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,3,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,4,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,5,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,1,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,2,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,3,10,0,"Treated"
2023,44,"49_4","Oregon",0,0,4,10,0,"Non-treated"
2023,44,"49_4","Oregon",0,0,5,10,0,"Non-treated"
2023,44,"4","Oregon",0,0,1,5,0,"Non-treated"
2023,44,"4","Oregon",0,0,2,5,0,"Non-treated"
